beta,time,cost
0.000000,63,2053407989666.201904
0.000000,66,2056702629025.609863
0.000000,65,2114739191670.894043
0.000000,63,2096735265220.918457
0.000000,65,2115589625438.357178
0.000000,64,2174710671823.487793
0.000000,65,2154464088416.968262
0.000000,65,2174778368341.988770
0.000000,63,2063750604385.204590
0.000000,65,2127463005637.212402
0.000000,63,2156040302572.837891
0.000000,65,2118473305258.120605
0.000000,64,2116013850436.030762
0.000000,63,2030005081685.389160
0.000000,67,2062046310490.366699
0.000000,67,2131410117918.265381
0.000000,65,2133368703294.612549
0.000000,63,2069740552030.122803
0.000000,66,2173564230198.418213
0.000000,65,2151395152186.609863
0.000000,64,2128215768362.200928
0.000000,64,2105141556903.833252
0.000000,63,2142222458353.641602
0.000000,63,2225306720444.263672
0.000000,64,2107951664828.938965
0.000000,66,2145628318568.884521
0.000000,64,2104032861384.778076
0.000000,63,2197617832447.665039
0.000000,65,2118287946956.134033
0.000000,66,2053683346124.614014
0.000000,64,2100155694140.193359
0.000000,64,2121065910197.141602
0.000000,64,2146297026704.691895
0.000000,63,2141592413628.771729
0.000000,63,2046204576360.243652
0.000000,65,2070900918653.946777
0.000000,66,2114870662909.698975
0.000000,64,2148786899881.018066
0.000000,63,2145200796705.163574
0.000000,64,2155537652393.830811
0.000000,62,2185594953376.163330
0.000000,63,2146348516646.828613
0.000000,63,2084520563273.184814
0.000000,65,2164161571014.226074
0.000000,65,2097744094469.613770
0.000000,65,2055476489084.276367
0.000000,63,2077432776240.610596
0.000000,63,2132924428099.537598
0.000000,68,2108868062223.097168
0.000000,64,2042283803665.834473
0.000000,65,2012760124129.343506
0.000000,63,1961994220738.504639
0.000000,65,2038634362947.072754
0.000000,66,2157075453631.672363
0.000000,66,2099647420208.692871
0.000000,65,2190066546293.248291
0.000000,65,2161865194353.486816
0.000000,66,2125179710351.210449
0.000000,64,2196556471587.114258
0.000000,64,2076171683420.522461
0.000000,65,2218926197676.157715
0.000000,65,2045564695366.856445
0.000000,68,2067280148950.584473
0.000000,63,2085403057785.300781
0.000000,66,2111334691046.392090
0.000000,64,2129543143063.245605
0.000000,63,2117109263726.588623
0.000000,64,2079794665649.129395
0.000000,63,2099445301728.244385
0.000000,64,2158811115342.732178
0.000000,63,2121108329129.167725
0.000000,63,2134421442938.798828
0.000000,64,2121280958813.131104
0.000000,64,2067666136112.780518
0.000000,64,2111866996362.001709
0.000000,65,2074372002529.782715
0.000000,64,2122619599456.967285
0.000000,64,2031431137308.182617
0.000000,65,2124488389155.890137
0.000000,64,2116557896287.492188
0.000000,62,2133027462684.594727
0.000000,66,2165363442136.538330
0.000000,65,2170848443957.994873
0.000000,65,2163256353169.653320
0.000000,65,2075951863668.477051
0.000000,63,2211182985681.140137
0.000000,63,2080959225083.587646
0.000000,65,2107205643007.883301
0.010000,72,2093114851333.407471
0.010000,71,2088113704130.620605
0.010000,71,2064690485936.391846
0.010000,70,2171948971122.509033
0.010000,70,2147261399662.604492
0.010000,70,2089898733132.527100
0.010000,72,2145001598114.146973
0.010000,71,2046901282603.671387
0.010000,71,2104790153056.006592
0.010000,70,2088945717331.809814
0.010000,70,2088585552968.794434
0.010000,73,2091853588694.265137
0.010000,71,2124261544390.372070
0.010000,72,2170762378243.474365
0.010000,72,2097428304682.270020
0.010000,72,2175510885859.821533
0.010000,70,2163099176831.334229
0.010000,72,2130279720854.812256
0.010000,70,2113779404963.717773
0.010000,73,2175119457393.804199
0.010000,73,2136786764800.340088
0.010000,73,2093165108139.144531
0.010000,73,2128478178944.851807
0.010000,72,2119682092530.432373
0.010000,70,2071500287155.866699
0.010000,72,2076823428984.202393
0.010000,71,2075795465139.961670
0.010000,71,2029912766610.580811
0.010000,71,2057784253549.976318
0.010000,70,2088623755394.816162
0.000000,64,2146109354337.694580
0.000000,66,2095157640131.813232
0.000000,65,2128332900003.711182
0.000000,64,2170734970211.516602
0.000000,64,2081250764616.503662
0.000000,65,2138200629704.730713
0.000000,64,2131632585112.320557
0.000000,66,2120916246913.732910
0.000000,67,2048951309214.350830
0.000000,69,2164330987883.693604
0.010000,72,2120319533551.699219
0.010000,72,2169809706150.578125
0.010000,70,2168278026581.348633
0.010000,70,2116703200968.680176
0.010000,71,2131259040357.340820
0.010000,71,2151322260174.874023
0.010000,72,2183997750904.701172
0.010000,71,2144422103774.312256
0.010000,69,2022996956403.598389
0.010000,71,2099730248743.959473
0.010000,73,2127212134532.938477
0.010000,71,2214711423167.696289
0.010000,69,2120062579483.425293
0.010000,71,2046952644035.289795
0.010000,73,2084456226092.289551
0.010000,70,2067019268919.732422
0.010000,72,2115529934645.918701
0.010000,72,2074398354263.206055
0.010000,72,2118941746985.410889
0.010000,75,2213247560050.325195
0.010000,70,2181564856213.672852
0.010000,70,2090215943601.059814
0.010000,71,2137313979703.262695
0.010000,70,2063214632450.065430
0.010000,72,2086047031165.552002
0.010000,69,2174675156125.304199
0.010000,70,2115697888198.591797
0.010000,73,2196832642527.420654
0.010000,72,2091015066493.625488
0.010000,73,2119385873093.757324
0.000000,64,2148170860906.397461
0.000000,66,2130486112234.915283
0.000000,63,2071546876919.356689
0.000000,63,2186805824307.010742
0.000000,64,2115681348197.381104
0.000000,66,2134781328474.711426
0.000000,64,2171799439428.374512
0.000000,62,2147435912522.178467
0.000000,66,2088649643261.838867
0.000000,65,2024015608050.863281
0.000000,64,2156456009990.244141
0.000000,66,2055753947680.548096
0.000000,63,2072913933002.722900
0.000000,64,2195470235045.691162
0.000000,64,2086373146843.663330
0.000000,67,2165912302410.769775
0.000000,64,2112327060787.661865
0.000000,63,2068985122884.692627
0.000000,64,2192251649763.740723
0.000000,65,2101254056570.455566
0.010000,72,2075542247931.029297
0.010000,71,2062396116084.642822
0.010000,72,2082108781353.984375
0.010000,71,2120957846451.709961
0.010000,71,2145422103327.768066
0.010000,70,2071400391530.808350
0.010000,72,2134778063035.229492
0.010000,71,2106318360101.658203
0.010000,70,2119307658383.139893
0.010000,69,1967247250576.513184
0.010000,70,2269046322289.839355
0.010000,71,2119470494382.449951
0.010000,71,2120485476582.008301
0.010000,70,2072896729373.102783
0.010000,71,2134903772013.881836
0.010000,74,1975996124556.919922
0.010000,72,2169183430713.545166
0.010000,71,2177217797099.596191
0.010000,72,2098995874122.017822
0.010000,72,2172200009328.946045
0.000000,63,1977026848730.996826
0.000000,65,2126820194500.576660
0.000000,63,2061615381065.896729
0.000000,65,2047329340384.021729
0.000000,65,2038169856746.788330
0.000000,65,2118375267420.968750
0.000000,65,2077781268041.465820
0.000000,62,2085556950158.272461
0.000000,67,2122663680568.400146
0.000000,63,2140654534656.438965
0.010000,70,2147299589995.716797
0.010000,74,2089878598870.167969
0.010000,72,2090655491023.939453
0.010000,72,2070900660532.731689
0.010000,73,2154731332783.171143
0.010000,72,2043056986720.800049
0.010000,72,2127008352626.330811
0.010000,72,2133071912928.063965
0.010000,72,2115522432824.979004
0.010000,71,2066650389578.507812
0.010000,70,2100533948891.899170
0.010000,72,2095890057290.938721
0.010000,69,2077048807866.953613
0.010000,69,2035926562704.534424
0.010000,71,1943842704011.746094
0.010000,72,2142634545662.997070
0.010000,72,2090549709581.572266
0.010000,74,2067924186548.456055
0.010000,73,2146281105324.946045
0.010000,69,2091691946338.559326
0.010000,72,2161508048412.854248
0.010000,70,2129283972199.519287
0.010000,71,2122037016410.086670
0.010000,73,2106064798810.148682
0.010000,74,2090464758256.974121
0.010000,72,2171193649436.035400
0.010000,71,2146086209977.300049
0.010000,71,2141520535382.915771
0.010000,72,2180792600302.677246
0.010000,70,2161667187801.736816
0.010000,72,2150658001099.319824
0.010000,69,2076817701225.834473
0.010000,72,2110177274155.069824
0.010000,72,2183773679616.283936
0.010000,69,2096320795693.231445
0.010000,70,2084302979134.732178
0.010000,70,2119268980700.774902
0.010000,70,2143755071954.439453
0.010000,70,2018779357041.162109
0.010000,72,2122021635754.320312
0.010000,71,2233923332069.176758
0.010000,68,2160610768090.271240
0.010000,71,2166852665775.001465
0.010000,70,2162208547595.712402
0.010000,73,2081612991698.142578
0.010000,72,2149160733032.782959
0.010000,73,2046917193930.224854
0.010000,73,2090684234723.180420
0.010000,70,2151065561240.116455
0.010000,71,2093172424407.889648
0.010000,70,2157159484571.980957
0.010000,71,2073891291996.485352
0.010000,72,2131350107408.112305
0.010000,69,2143438506455.050537
0.010000,70,2144127998006.506836
0.010000,70,2120009094503.406738
0.010000,71,2154927557964.697754
0.010000,72,2105138891191.344238
0.010000,72,2094424648758.638184
0.010000,71,2011274834169.882324
0.010000,70,2065064274825.110840
0.010000,72,2062926476816.752197
0.010000,70,2073141310920.069580
0.010000,71,2123607299067.431152
0.010000,70,2072221780094.889893
0.010000,73,2134785765601.041992
0.010000,70,2184877054862.013184
0.010000,71,2264867071317.762207
0.010000,70,2101298283875.034424
0.010000,71,2011459075760.806396
0.010000,71,2124154136426.703125
0.010000,71,2167816089608.356445
0.010000,71,2081955336526.748535
0.010000,70,2120022150050.312988
0.010000,70,2137571148916.818115
0.010000,71,2090501534005.483154
0.010000,70,2128928129302.343018
0.010000,71,2097161421381.452637
0.010000,72,2086224150448.150146
0.010000,71,2148171678659.308350
0.010000,71,2210477561745.695312
0.010000,72,2034379812294.605469
0.010000,72,2073225460645.700195
0.010000,71,2034050384539.338135
0.010000,70,2090878363546.905273
0.010000,71,2032001427747.767334
0.010000,70,2026043280734.429932
0.010000,70,2173455059583.377686
0.010000,73,2175115495836.182129
0.010000,73,2043592745422.455322
0.010000,73,2043511928747.574463
0.010000,72,2100839280108.017090
0.010000,70,2073594147209.042236
0.010000,72,2070492239173.494629
0.010000,71,2230537836738.621582
0.010000,69,2008983652963.038818
0.010000,71,2106846800760.039551
0.010000,72,2062156756866.432373
0.010000,72,2094134983856.689453
0.010000,71,2117699615913.840820
0.010000,70,2073849639843.972168
0.010000,71,2036401546672.836914
0.010000,70,2087255384246.282715
0.010000,71,2021356068194.764893
0.010000,71,2138606130486.507568
0.010000,70,2050585664164.245605
0.010000,72,2123373457029.093506
0.010000,72,1995966712731.793457
0.010000,70,2121524065419.791260
0.010000,72,2037252418578.531738
0.010000,75,2210152649705.670410
0.010000,70,2174637155062.551270
0.010000,70,2018084005143.344238
0.010000,72,2075339807447.394043
0.010000,70,2183112318707.555176
0.010000,72,2068399836911.573730
0.010000,69,2178492892993.729980
0.010000,72,2047407506167.250488
0.010000,73,2038575989057.439453
0.010000,70,2103902379100.450195
0.010000,71,2090127426795.885010
0.010000,72,2105303804637.504395
0.010000,69,2183033429310.714600
0.010000,71,2141981194864.789062
0.010000,70,2143188827286.498291
0.010000,71,2188994687756.174561
0.010000,74,2095179824881.700684
0.010000,70,2085661179118.494385
0.010000,70,2170736188069.678467
0.010000,71,2185844374020.678467
0.010000,70,2075731010537.522949
0.010000,72,2180278599168.104492
0.010000,72,2164950906111.988770
0.010000,71,2184993809926.895264
0.010000,69,2150227426005.476807
0.010000,73,2063951458123.031006
0.010000,70,2135773552130.242188
0.010000,71,2261847205479.423340
0.010000,71,2056472063658.858398
0.010000,69,2054717240779.839355
0.010000,71,2085838833193.914551
0.010000,72,2040491957540.747803
0.010000,69,2117777328516.653320
0.010000,75,2140113764352.217285
0.010000,70,2140958444194.782715
0.010000,72,2028661783506.851807
0.010000,71,2112067609841.740967
0.010000,70,2054678648673.538574
0.010000,70,2233787499146.747070
0.010000,70,2090957192633.496826
0.010000,71,2189629850402.176025
0.010000,72,2059529867722.698486
0.010000,72,2086069678566.067871
0.010000,70,2193630096453.033203
0.010000,71,2079178658257.083252
0.010000,72,2122750645960.074219
0.010000,71,2071649434654.643066
0.010000,70,2138501287696.966309
0.010000,70,2106030394730.596191
0.010000,72,2092077698147.242920
0.010000,71,2131470724093.149902
0.010000,71,2111464741511.040283
0.010000,70,2068175933998.883789
0.010000,72,2087740605917.235596
0.010000,71,2070255809736.566162
0.010000,71,2168983574924.553955
0.010000,71,2090025260112.963135
0.010000,72,2083986913639.611328
0.010000,71,2134008218143.938721
0.010000,73,2157950253702.595703
0.010000,72,2094268279845.311523
0.010000,70,2144711923516.452148
0.010000,71,2083300369710.752441
0.010000,72,2074181727045.067627
0.010000,72,2085964449288.354248
0.010000,71,2077149459879.311523
0.010000,72,2083807558375.768555
0.010000,69,2171603307221.947998
0.010000,73,2108091836671.068604
0.010000,71,2088149623060.366211
0.010000,70,2128955043831.782227
0.010000,71,2155094735739.258057
0.010000,73,2105598394697.404053
0.010000,70,2118049227050.566895
0.010000,74,2049339201871.918457
0.010000,71,2122414582412.930908
0.010000,73,2082090217232.781494
0.010000,69,2084940082210.997314
0.010000,70,2054482796383.153809
0.010000,71,2118030523913.864746
0.010000,72,2184783934252.930908
0.010000,74,2134090514571.585938
0.010000,70,2134599505638.149414
0.010000,71,2048983305310.145020
0.010000,71,2099670736228.450684
0.010000,71,2100731779661.666992
0.010000,71,2211885491555.059570
0.010000,71,2149682172226.372070
0.010000,71,2142181731896.130371
0.010000,73,2037183912863.078125
0.010000,69,2109277173579.034668
0.010000,70,2208028378197.575195
0.010000,70,2171687860176.094238
0.010000,69,2002078716616.693359
0.010000,73,2101577802393.128418
0.010000,69,2073434436201.510254
0.010000,71,2125441650391.696045
0.010000,69,2141463058222.607910
0.010000,70,2088655118359.957764
0.010000,72,2108978481571.474121
0.010000,72,2182450862553.309814
0.010000,71,2094066085147.704346
0.010000,71,2091351761917.430176
0.010000,72,2082164426997.645264
0.010000,69,2144300899802.181396
0.010000,70,1983764845431.820312
0.010000,71,2128398882638.959961
0.010000,72,2155410205817.928223
0.010000,72,2147189992034.549072
0.010000,68,2188105581410.467285
0.010000,70,2043783160462.120850
0.010000,69,2133322340349.700195
0.010000,70,2143589562939.349365
0.010000,76,2114213777152.330566
0.010000,71,1998456133958.057617
0.010000,75,2075405539718.683350
0.010000,72,2146526709042.422119
0.010000,71,2010211723001.364014
0.010000,71,2155565454160.975586
0.010000,71,2110092112992.713623
0.010000,72,2134178747748.498291
0.010000,76,2077371530742.575684
0.010000,70,2107402287492.400146
0.010000,71,2007682445238.795166
0.010000,69,2057669132096.286621
0.010000,69,2103643767287.340576
0.010000,69,2088171688908.001953
0.010000,70,2107634756848.195557
0.010000,71,2103742751164.577148
0.010000,70,2070974011894.286377
0.010000,72,2140904743505.944336
0.010000,69,2118842665132.336426
0.010000,70,2041838940033.817871
0.010000,71,2165486920363.013184
